"소재지(시군구)별(1)",소재지(시군구)별(2),2016,2016,2016,2016,2016
"소재지(시군구)별(1)",소재지(시군구)별(2),합계,도시지역,도시지역,비도시지역,비도시지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),비율 (%)
"충청북도",제천시,883535904,239297582,27.1,644238322,72.9
"충청북도",보은군,584301826,62317737,10.7,521984089,89.3
"충청북도",옥천군,537124166,47568704,8.9,489555462,91.1
"충청북도",영동군,845843825,100615417,11.9,745228408,88.1
"충청북도",진천군,407238786,70550890,17.3,336687896,82.7
"충청북도",괴산군,842190365,49611619,5.9,792578746,94.1
"충청북도",음성군,520259547,157723384,30.3,362536163,69.7
"충청북도",단양군,781114314,141699512,18.1,639414802,81.9
"충청북도",증평군,81804394,55383779,67.7,26420615,32.3
"충청남도",소계,8226139270,1639034669,19.9,6587104601,80.1
"충청남도",천안시,636065479,265679906,41.8,370385573,58.2
"충청남도",공주시,864192490,192613699,22.3,671578791,77.7
"충청남도",보령시,573775191,113217599,19.7,460557592,80.3
"충청남도",아산시,542241256,134048195,24.7,408193061,75.3
"충청남도",서산시,741214798,162039884,21.9,579174914,78.1
"충청남도",논산시,554747848,84462204,15.2,470285644,84.8
"충청남도",계룡시,60722637,2885365,4.8,57837272,95.2
"충청남도",당진시,704259628,183303967,26.0,520955661,74.0
"충청남도",금산군,577179230,21832309,3.8,555346921,96.2
"충청남도",부여군,624527881,59260911,9.5,565266970,90.5
"충청남도",서천군,365618940,46564019,12.7,319054921,87.3
"충청남도",청양군,479202144,36140157,7.5,443061987,92.5
"충청남도",홍성군,443988849,65513269,14.8,378475580,85.2
"충청남도",예산군,542622151,92500741,17.0,450121410,83.0
"충청남도",태안군,515780748,178972444,34.7,336808304,65.3
"전라북도",소계,8069051355,1390670590,17.2,6678380765,82.8
"전라북도",전주시,205529176,205529176,100.0,0,0.0
"전라북도",군산시,396165102,137330358,34.7,258834744,65.3
"전라북도",익산시,506534749,101979917,20.1,404554832,79.9
"전라북도",정읍시,692864001,157680629,22.8,535183372,77.2
"전라북도",남원시,752205854,121574017,16.2,630631837,83.8
"전라북도",김제시,545870172,100178728,18.4,445691444,81.6
"전라북도",완주군,820984475,113164463,13.8,707820012,86.2
"전라북도",진안군,789094749,115894095,14.7,673200654,85.3
"전라북도",무주군,631848158,79389722,12.6,552458436,87.4
"전라북도",장수군,533264337,101773217,19.1,431491120,80.9
"전라북도",임실군,597336613,67756098,11.3,529580515,88.7
"전라북도",순창군,495971740,21138796,4.3,474832944,95.7
"전라북도",고창군,607852052,42496590,7.0,565355462,93.0
"전라북도",부안군,493530177,24784784,5.0,468745393,95.0
"전라남도",소계,12318794317,2342459791,19.0,9976334526,81.0
"전라남도",목포시,51642751,51642751,100.0,0,0.0
"전라남도",여수시,510089767,234500574,46.0,275589193,54.0
"전라남도",순천시,910981884,181723393,19.9,729258491,80.1
"전라남도",나주시,608403906,122271423,20.1,486132483,79.9
"전라남도",광양시,463135736,134672635,29.1,328463101,70.9
"전라남도",담양군,455086445,29539276,6.5,425547169,93.5
